vignette_id,group,probe_id,type,frame,model,model_version,language,condition,run_index,label,anchor_depth,hedged,denies_provision,echo_repealed_wording,manual_review,response_chars
A10,A,A4,knowledge,post,claude5,anthropic/claude-sonnet-5,th,baseline,3,correct,0,0,0,0,0,957
A10,A,A4,knowledge,post,gemini25,google/gemini-2.5-pro,en,baseline,1,correct,0,0,0,0,0,337
A10,A,A4,knowledge,post,gemini25,google/gemini-2.5-pro,en,baseline,2,correct,0,0,0,0,0,314
A10,A,A4,knowledge,post,gemini25,google/gemini-2.5-pro,en,baseline,3,correct,0,0,0,0,0,324
A10,A,A4,knowledge,post,gemini25,google/gemini-2.5-pro,th,baseline,1,correct,0,0,0,0,0,539
A10,A,A4,knowledge,post,gemini25,google/gemini-2.5-pro,th,baseline,2,correct,0,0,0,0,0,517
A10,A,A4,knowledge,post,gemini25,google/gemini-2.5-pro,th,baseline,3,correct,0,0,0,0,0,539
A10,A,A4,knowledge,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,1,correct,0,0,0,0,0,379
A10,A,A4,knowledge,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,2,correct,0,0,0,0,0,292
A10,A,A4,knowledge,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,3,correct,0,0,0,0,0,357
A10,A,A4,knowledge,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,1,correct,0,0,0,0,0,558
A10,A,A4,knowledge,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,2,correct,0,0,0,0,0,558
A10,A,A4,knowledge,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,3,correct,0,0,0,0,0,558
A10,A,A4,knowledge,post,gpt4o,gpt-4o-2024-11-20,en,baseline,1,correct,0,0,0,0,0,258
A10,A,A4,knowledge,post,gpt4o,gpt-4o-2024-11-20,en,baseline,2,correct,0,0,0,0,0,367
A10,A,A4,knowledge,post,gpt4o,gpt-4o-2024-11-20,en,baseline,3,correct,0,0,0,0,0,334
A10,A,A4,knowledge,post,gpt4o,gpt-4o-2024-11-20,th,baseline,1,correct,0,0,0,0,0,160
A10,A,A4,knowledge,post,gpt4o,gpt-4o-2024-11-20,th,baseline,2,correct,0,0,0,0,0,157
A10,A,A4,knowledge,post,gpt4o,gpt-4o-2024-11-20,th,baseline,3,ambiguous,0,0,0,0,0,224
A10,A,A4,knowledge,post,gpt55,gpt-5.5-2026-04-23,en,baseline,1,correct,0,0,0,0,0,350
A10,A,A4,knowledge,post,gpt55,gpt-5.5-2026-04-23,en,baseline,2,correct,0,0,0,0,0,406
A10,A,A4,knowledge,post,gpt55,gpt-5.5-2026-04-23,en,baseline,3,correct,0,0,0,0,0,462
A10,A,A4,knowledge,post,gpt55,gpt-5.5-2026-04-23,th,baseline,1,correct,0,0,0,0,0,280
A10,A,A4,knowledge,post,gpt55,gpt-5.5-2026-04-23,th,baseline,2,correct,0,0,0,0,0,349
A10,A,A4,knowledge,post,gpt55,gpt-5.5-2026-04-23,th,baseline,3,correct,0,0,0,0,0,228
A10,A,A4,knowledge,post,gpt5,gpt-5-2025-08-07,en,baseline,1,correct,0,0,0,0,0,386
A10,A,A4,knowledge,post,gpt5,gpt-5-2025-08-07,en,baseline,2,correct,0,0,0,0,0,441
A10,A,A4,knowledge,post,gpt5,gpt-5-2025-08-07,en,baseline,3,correct,0,0,0,0,0,435
A10,A,A4,knowledge,post,gpt5,gpt-5-2025-08-07,th,baseline,1,correct,0,0,0,0,0,199
A10,A,A4,knowledge,post,gpt5,gpt-5-2025-08-07,th,baseline,2,correct,0,0,0,0,0,342
A10,A,A4,knowledge,post,gpt5,gpt-5-2025-08-07,th,baseline,3,correct,0,0,0,0,0,320
A10,A,A4,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,1,correct,0,0,0,0,0,443
A10,A,A4,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,2,correct,0,0,0,0,0,651
A10,A,A4,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,3,ambiguous,0,0,0,0,0,528
A10,A,A4,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,1,ambiguous,0,0,0,0,0,282
A10,A,A4,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,2,ambiguous,0,0,0,0,0,249
A10,A,A4,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,3,ambiguous,0,0,0,0,0,236
A10,A,A4,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,1,correct,0,0,0,0,0,227
A10,A,A4,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,2,correct,0,0,0,0,0,227
A10,A,A4,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,3,correct,0,0,0,0,0,227
A10,A,A4,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,1,ambiguous,0,0,0,0,0,309
A10,A,A4,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,2,correct,0,0,0,0,0,199
A10,A,A4,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,3,ambiguous,0,0,0,0,0,293
A11,A,A4,multiple_choice,post,claude45,anthropic/claude-sonnet-4.5,en,baseline,1,correct,0,0,0,0,0,200
A11,A,A4,multiple_choice,post,claude45,anthropic/claude-sonnet-4.5,en,baseline,2,correct,0,0,0,0,0,200
A11,A,A4,multiple_choice,post,claude45,anthropic/claude-sonnet-4.5,en,baseline,3,correct,0,0,0,0,0,200
A11,A,A4,multiple_choice,post,claude45,anthropic/claude-sonnet-4.5,th,baseline,1,ambiguous,0,0,0,0,0,355
A11,A,A4,multiple_choice,post,claude45,anthropic/claude-sonnet-4.5,th,baseline,2,correct,0,0,0,0,0,419
A11,A,A4,multiple_choice,post,claude45,anthropic/claude-sonnet-4.5,th,baseline,3,correct,0,0,0,0,0,521
A11,A,A4,multiple_choice,post,claude5,anthropic/claude-sonnet-5,en,baseline,1,correct,0,0,0,0,0,493
A11,A,A4,multiple_choice,post,claude5,anthropic/claude-sonnet-5,en,baseline,2,correct,0,0,0,0,0,450
A11,A,A4,multiple_choice,post,claude5,anthropic/claude-sonnet-5,en,baseline,3,correct,0,0,0,0,0,575
A11,A,A4,multiple_choice,post,claude5,anthropic/claude-sonnet-5,th,baseline,1,correct,0,0,0,0,0,363
A11,A,A4,multiple_choice,post,claude5,anthropic/claude-sonnet-5,th,baseline,2,correct,0,0,0,0,0,408
A11,A,A4,multiple_choice,post,claude5,anthropic/claude-sonnet-5,th,baseline,3,correct,0,0,0,0,0,356
A11,A,A4,multiple_choice,post,gemini25,google/gemini-2.5-pro,en,baseline,1,correct,0,0,0,0,0,214
A11,A,A4,multiple_choice,post,gemini25,google/gemini-2.5-pro,en,baseline,2,correct,0,0,0,0,0,215
A11,A,A4,multiple_choice,post,gemini25,google/gemini-2.5-pro,en,baseline,3,correct,0,0,0,0,0,207
A11,A,A4,multiple_choice,post,gemini25,google/gemini-2.5-pro,th,baseline,1,correct,0,0,0,0,0,133
A11,A,A4,multiple_choice,post,gemini25,google/gemini-2.5-pro,th,baseline,2,correct,0,0,0,0,0,135
A11,A,A4,multiple_choice,post,gemini25,google/gemini-2.5-pro,th,baseline,3,correct,0,0,0,0,0,133
A11,A,A4,multiple_choice,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,1,correct,0,0,0,0,0,238
A11,A,A4,multiple_choice,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,2,correct,0,0,0,0,0,228
A11,A,A4,multiple_choice,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,3,correct,0,0,0,0,0,208
A11,A,A4,multiple_choice,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,1,correct,0,0,0,0,0,526
A11,A,A4,multiple_choice,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,2,correct,0,0,0,0,0,497
A11,A,A4,multiple_choice,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,3,correct,0,0,0,0,0,526
A11,A,A4,multiple_choice,post,gpt4o,gpt-4o-2024-11-20,en,baseline,1,correct,0,0,0,0,0,266
A11,A,A4,multiple_choice,post,gpt4o,gpt-4o-2024-11-20,en,baseline,2,correct,0,0,0,0,0,177
A11,A,A4,multiple_choice,post,gpt4o,gpt-4o-2024-11-20,en,baseline,3,correct,0,0,0,0,0,216
A11,A,A4,multiple_choice,post,gpt4o,gpt-4o-2024-11-20,th,baseline,1,correct,0,0,0,0,0,143
A11,A,A4,multiple_choice,post,gpt4o,gpt-4o-2024-11-20,th,baseline,2,correct,0,0,0,0,0,143
A11,A,A4,multiple_choice,post,gpt4o,gpt-4o-2024-11-20,th,baseline,3,correct,0,0,0,0,0,145
A11,A,A4,multiple_choice,post,gpt55,gpt-5.5-2026-04-23,en,baseline,1,correct,0,0,0,0,0,186
A11,A,A4,multiple_choice,post,gpt55,gpt-5.5-2026-04-23,en,baseline,2,correct,0,0,0,0,0,168
A11,A,A4,multiple_choice,post,gpt55,gpt-5.5-2026-04-23,en,baseline,3,correct,0,0,0,0,0,212
A11,A,A4,multiple_choice,post,gpt55,gpt-5.5-2026-04-23,th,baseline,1,correct,0,0,0,0,0,195
A11,A,A4,multiple_choice,post,gpt55,gpt-5.5-2026-04-23,th,baseline,2,correct,0,0,0,0,0,226
A11,A,A4,multiple_choice,post,gpt55,gpt-5.5-2026-04-23,th,baseline,3,correct,0,0,0,0,0,202
A11,A,A4,multiple_choice,post,gpt5,gpt-5-2025-08-07,en,baseline,3,correct,0,0,0,0,0,332
A11,A,A4,multiple_choice,post,gpt5,gpt-5-2025-08-07,th,baseline,1,repealed,1,0,0,0,0,208
A11,A,A4,multiple_choice,post,gpt5,gpt-5-2025-08-07,th,baseline,3,repealed,1,0,0,0,0,138
A11,A,A4,multiple_choice,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,1,repealed,1,0,0,0,0,255
A11,A,A4,multiple_choice,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,2,repealed,1,0,0,0,0,249
A11,A,A4,multiple_choice,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,3,repealed,1,0,0,0,0,185
A11,A,A4,multiple_choice,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,1,correct,0,0,0,0,0,237
A11,A,A4,multiple_choice,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,2,repealed,1,0,0,0,0,212
A11,A,A4,multiple_choice,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,3,correct,0,0,0,0,0,226
A11,A,A4,multiple_choice,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,1,repealed,1,0,0,0,0,217
A11,A,A4,multiple_choice,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,2,repealed,1,0,0,0,0,199
A11,A,A4,multiple_choice,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,3,repealed,1,0,0,0,0,179
A11,A,A4,multiple_choice,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,1,correct,0,0,0,0,0,233
A11,A,A4,multiple_choice,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,2,correct,0,0,0,0,0,209
A11,A,A4,multiple_choice,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,3,correct,0,0,0,0,0,235
A12,A,A4,application,pre,claude45,anthropic/claude-sonnet-4.5,en,baseline,1,over_applied,0,0,0,0,0,816
A12,A,A4,application,pre,claude45,anthropic/claude-sonnet-4.5,en,baseline,2,over_applied,0,0,0,0,0,726
A12,A,A4,application,pre,claude45,anthropic/claude-sonnet-4.5,en,baseline,3,over_applied,0,0,0,0,0,709
A12,A,A4,application,pre,claude45,anthropic/claude-sonnet-4.5,th,baseline,1,correct,0,0,0,0,0,618
A12,A,A4,application,pre,claude45,anthropic/claude-sonnet-4.5,th,baseline,2,correct,0,0,0,0,0,604
A12,A,A4,application,pre,claude45,anthropic/claude-sonnet-4.5,th,baseline,3,correct,0,0,0,0,0,369
A12,A,A4,application,pre,claude5,anthropic/claude-sonnet-5,en,baseline,1,correct,0,0,0,0,0,1514
A12,A,A4,application,pre,claude5,anthropic/claude-sonnet-5,en,baseline,2,correct,0,0,0,0,0,2343
A12,A,A4,application,pre,claude5,anthropic/claude-sonnet-5,en,baseline,3,correct,0,0,0,0,0,2629
A12,A,A4,application,pre,claude5,anthropic/claude-sonnet-5,th,baseline,1,correct,0,0,1,0,0,375
A12,A,A4,application,pre,claude5,anthropic/claude-sonnet-5,th,baseline,2,correct,0,0,0,0,0,600
A12,A,A4,application,pre,claude5,anthropic/claude-sonnet-5,th,baseline,3,correct,0,0,0,0,0,866
A12,A,A4,application,pre,gemini25,google/gemini-2.5-pro,en,baseline,1,over_applied,0,0,0,0,0,443
A12,A,A4,application,pre,gemini25,google/gemini-2.5-pro,en,baseline,2,correct,0,0,0,0,0,716
A12,A,A4,application,pre,gemini25,google/gemini-2.5-pro,en,baseline,3,over_applied,0,0,0,0,0,443
A12,A,A4,application,pre,gemini25,google/gemini-2.5-pro,th,baseline,1,correct,0,0,1,0,0,742
A12,A,A4,application,pre,gemini25,google/gemini-2.5-pro,th,baseline,2,correct,0,0,0,0,0,408
A12,A,A4,application,pre,gemini25,google/gemini-2.5-pro,th,baseline,3,correct,0,0,1,0,0,742
A12,A,A4,application,pre,gemini31,google/gemini-3.1-pro-preview,en,baseline,1,correct,0,0,0,0,0,957
A12,A,A4,application,pre,gemini31,google/gemini-3.1-pro-preview,en,baseline,2,correct,0,0,0,0,0,722
A12,A,A4,application,pre,gemini31,google/gemini-3.1-pro-preview,en,baseline,3,correct,0,0,0,0,0,795
A12,A,A4,application,pre,gemini31,google/gemini-3.1-pro-preview,th,baseline,1,correct,0,0,1,0,0,694
A12,A,A4,application,pre,gemini31,google/gemini-3.1-pro-preview,th,baseline,2,correct,0,0,1,0,0,678
A12,A,A4,application,pre,gemini31,google/gemini-3.1-pro-preview,th,baseline,3,correct,0,0,1,0,0,678
A12,A,A4,application,pre,gpt4o,gpt-4o-2024-11-20,en,baseline,1,over_applied,0,0,0,0,0,399
A12,A,A4,application,pre,gpt4o,gpt-4o-2024-11-20,en,baseline,2,over_applied,0,0,0,0,0,263
A12,A,A4,application,pre,gpt4o,gpt-4o-2024-11-20,en,baseline,3,over_applied,0,0,0,0,0,341
A12,A,A4,application,pre,gpt4o,gpt-4o-2024-11-20,th,baseline,1,over_applied,0,0,0,0,0,317
A12,A,A4,application,pre,gpt4o,gpt-4o-2024-11-20,th,baseline,2,over_applied,0,0,0,0,0,308
A12,A,A4,application,pre,gpt4o,gpt-4o-2024-11-20,th,baseline,3,over_applied,0,0,0,0,0,294
A12,A,A4,application,pre,gpt55,gpt-5.5-2026-04-23,en,baseline,1,correct,0,0,0,0,0,422
A12,A,A4,application,pre,gpt55,gpt-5.5-2026-04-23,en,baseline,2,correct,0,0,0,0,0,353
A12,A,A4,application,pre,gpt55,gpt-5.5-2026-04-23,en,baseline,3,correct,0,0,0,0,0,436
A12,A,A4,application,pre,gpt55,gpt-5.5-2026-04-23,th,baseline,1,correct,0,0,0,0,0,310
A12,A,A4,application,pre,gpt55,gpt-5.5-2026-04-23,th,baseline,2,correct,0,0,0,0,0,293
A12,A,A4,application,pre,gpt55,gpt-5.5-2026-04-23,th,baseline,3,correct,0,0,0,0,0,291
A12,A,A4,application,pre,gpt5,gpt-5-2025-08-07,en,baseline,1,over_applied,0,0,0,0,0,305
A12,A,A4,application,pre,gpt5,gpt-5-2025-08-07,en,baseline,2,over_applied,0,0,0,0,0,360
A12,A,A4,application,pre,gpt5,gpt-5-2025-08-07,en,baseline,3,correct,0,0,0,0,0,374
A12,A,A4,application,pre,gpt5,gpt-5-2025-08-07,th,baseline,1,over_applied,0,0,0,0,0,262
A12,A,A4,application,pre,gpt5,gpt-5-2025-08-07,th,baseline,2,correct,0,0,0,0,0,308
A12,A,A4,application,pre,gpt5,gpt-5-2025-08-07,th,baseline,3,correct,0,0,0,0,0,336
A12,A,A4,application,pre,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,1,over_applied,0,0,0,0,0,315
A12,A,A4,application,pre,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,2,over_applied,0,0,0,0,0,399
A12,A,A4,application,pre,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,3,over_applied,0,0,0,0,0,285
A12,A,A4,application,pre,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,1,correct,0,0,0,0,0,268
A12,A,A4,application,pre,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,2,correct,0,0,1,0,0,193
A12,A,A4,application,pre,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,3,correct,0,0,1,0,0,341
A12,A,A4,application,pre,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,1,over_applied,0,0,0,0,0,440
A12,A,A4,application,pre,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,2,over_applied,0,0,0,0,0,451
A12,A,A4,application,pre,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,3,over_applied,0,0,0,0,0,434
A12,A,A4,application,pre,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,1,correct,0,0,0,0,0,210
A12,A,A4,application,pre,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,2,over_applied,0,0,0,0,0,182
A12,A,A4,application,pre,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,3,correct,0,0,0,0,0,210
A13,A,A5,knowledge,post,claude45,anthropic/claude-sonnet-4.5,en,baseline,1,correct,0,0,0,0,0,604
A13,A,A5,knowledge,post,claude45,anthropic/claude-sonnet-4.5,en,baseline,2,correct,0,0,0,0,0,604
A13,A,A5,knowledge,post,claude45,anthropic/claude-sonnet-4.5,en,baseline,3,correct,0,0,0,0,0,604
A13,A,A5,knowledge,post,claude45,anthropic/claude-sonnet-4.5,th,baseline,1,correct,0,0,0,0,0,401
A13,A,A5,knowledge,post,claude45,anthropic/claude-sonnet-4.5,th,baseline,2,correct,0,0,0,0,0,567
A13,A,A5,knowledge,post,claude45,anthropic/claude-sonnet-4.5,th,baseline,3,correct,0,0,0,0,0,407
A13,A,A5,knowledge,post,claude5,anthropic/claude-sonnet-5,en,baseline,1,correct,0,0,0,0,0,1018
A13,A,A5,knowledge,post,claude5,anthropic/claude-sonnet-5,en,baseline,2,correct,0,0,0,0,0,917
A13,A,A5,knowledge,post,claude5,anthropic/claude-sonnet-5,en,baseline,3,correct,0,0,0,0,0,1286
A13,A,A5,knowledge,post,claude5,anthropic/claude-sonnet-5,th,baseline,1,correct,0,0,0,0,0,476
A13,A,A5,knowledge,post,claude5,anthropic/claude-sonnet-5,th,baseline,2,correct,0,0,0,0,0,677
A13,A,A5,knowledge,post,claude5,anthropic/claude-sonnet-5,th,baseline,3,correct,0,0,0,0,0,558
A13,A,A5,knowledge,post,gemini25,google/gemini-2.5-pro,en,baseline,1,correct,0,0,0,0,0,321
A13,A,A5,knowledge,post,gemini25,google/gemini-2.5-pro,en,baseline,2,correct,0,0,0,0,0,447
A13,A,A5,knowledge,post,gemini25,google/gemini-2.5-pro,en,baseline,3,correct,0,0,0,0,0,430
A13,A,A5,knowledge,post,gemini25,google/gemini-2.5-pro,th,baseline,1,correct,0,0,0,0,0,415
A13,A,A5,knowledge,post,gemini25,google/gemini-2.5-pro,th,baseline,2,correct,0,0,0,0,0,415
A13,A,A5,knowledge,post,gemini25,google/gemini-2.5-pro,th,baseline,3,correct,0,0,0,0,0,408
A13,A,A5,knowledge,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,1,correct,0,0,0,0,0,501
A13,A,A5,knowledge,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,2,correct,0,0,0,0,0,486
A13,A,A5,knowledge,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,3,correct,0,0,0,0,0,486
A13,A,A5,knowledge,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,1,correct,0,0,0,0,0,398
A13,A,A5,knowledge,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,2,correct,0,0,0,0,0,513
A13,A,A5,knowledge,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,3,correct,0,0,0,0,0,398
A13,A,A5,knowledge,post,gpt4o,gpt-4o-2024-11-20,en,baseline,1,correct,0,0,0,0,0,290
A13,A,A5,knowledge,post,gpt4o,gpt-4o-2024-11-20,en,baseline,2,correct,0,0,0,0,0,290
A13,A,A5,knowledge,post,gpt4o,gpt-4o-2024-11-20,en,baseline,3,correct,0,0,0,0,0,297
A13,A,A5,knowledge,post,gpt4o,gpt-4o-2024-11-20,th,baseline,1,correct,0,0,0,0,0,218
A13,A,A5,knowledge,post,gpt4o,gpt-4o-2024-11-20,th,baseline,2,correct,0,0,0,0,0,320
A13,A,A5,knowledge,post,gpt4o,gpt-4o-2024-11-20,th,baseline,3,correct,0,0,0,0,0,328
A13,A,A5,knowledge,post,gpt55,gpt-5.5-2026-04-23,en,baseline,1,correct,0,0,0,0,0,257
A13,A,A5,knowledge,post,gpt55,gpt-5.5-2026-04-23,en,baseline,2,correct,0,0,0,0,0,252
A13,A,A5,knowledge,post,gpt55,gpt-5.5-2026-04-23,en,baseline,3,correct,0,0,0,0,0,263
A13,A,A5,knowledge,post,gpt55,gpt-5.5-2026-04-23,th,baseline,1,correct,0,0,0,0,0,317
A13,A,A5,knowledge,post,gpt55,gpt-5.5-2026-04-23,th,baseline,2,correct,0,0,0,0,0,444
A13,A,A5,knowledge,post,gpt55,gpt-5.5-2026-04-23,th,baseline,3,correct,0,0,0,0,0,393
A13,A,A5,knowledge,post,gpt5,gpt-5-2025-08-07,en,baseline,1,wrong_other,0,0,0,0,0,314
A13,A,A5,knowledge,post,gpt5,gpt-5-2025-08-07,en,baseline,2,correct,0,0,0,0,0,254
A13,A,A5,knowledge,post,gpt5,gpt-5-2025-08-07,en,baseline,3,correct,0,0,0,0,0,330
A13,A,A5,knowledge,post,gpt5,gpt-5-2025-08-07,th,baseline,1,correct,0,0,0,0,0,283
A13,A,A5,knowledge,post,gpt5,gpt-5-2025-08-07,th,baseline,2,correct,0,0,0,0,0,308
A13,A,A5,knowledge,post,gpt5,gpt-5-2025-08-07,th,baseline,3,wrong_other,0,0,0,0,0,410
A13,A,A5,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,1,wrong_other,0,0,0,0,0,459
A13,A,A5,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,2,wrong_other,0,0,0,0,0,402
A13,A,A5,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,3,wrong_other,0,0,0,0,0,286
A13,A,A5,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,1,correct,0,0,0,0,0,344
A13,A,A5,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,2,wrong_other,0,0,0,0,0,243
A13,A,A5,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,3,correct,0,0,0,0,0,266
A13,A,A5,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,1,wrong_other,0,0,0,0,0,285
A13,A,A5,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,2,wrong_other,0,0,0,0,0,285
A13,A,A5,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,3,wrong_other,0,0,0,0,0,285
A13,A,A5,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,1,correct,0,0,0,0,0,182
A13,A,A5,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,2,correct,0,0,0,0,0,269
A13,A,A5,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,3,correct,0,0,0,0,0,269
A14,A,A1,self_assess,post,claude45,anthropic/claude-sonnet-4.5,en,baseline,1,repealed,1,0,0,0,0,575
A14,A,A1,self_assess,post,claude45,anthropic/claude-sonnet-4.5,en,baseline,2,repealed,1,0,0,0,0,594
A14,A,A1,self_assess,post,claude45,anthropic/claude-sonnet-4.5,en,baseline,3,repealed,1,0,0,0,0,609
A14,A,A1,self_assess,post,claude45,anthropic/claude-sonnet-4.5,th,baseline,1,repealed,1,1,0,0,0,386
A14,A,A1,self_assess,post,claude45,anthropic/claude-sonnet-4.5,th,baseline,2,repealed,1,1,0,0,0,396
A14,A,A1,self_assess,post,claude45,anthropic/claude-sonnet-4.5,th,baseline,3,repealed,1,1,0,0,0,386
A14,A,A1,self_assess,post,claude5,anthropic/claude-sonnet-5,en,baseline,1,correct,0,0,0,0,0,1698
A14,A,A1,self_assess,post,claude5,anthropic/claude-sonnet-5,en,baseline,2,correct,0,1,0,0,0,1720
A14,A,A1,self_assess,post,claude5,anthropic/claude-sonnet-5,en,baseline,3,correct,0,1,0,0,0,1685
A14,A,A1,self_assess,post,claude5,anthropic/claude-sonnet-5,th,baseline,1,correct,0,1,0,0,0,792
A14,A,A1,self_assess,post,claude5,anthropic/claude-sonnet-5,th,baseline,2,correct,0,1,0,0,0,861
A14,A,A1,self_assess,post,claude5,anthropic/claude-sonnet-5,th,baseline,3,correct,0,1,0,0,0,892
A14,A,A1,self_assess,post,gemini25,google/gemini-2.5-pro,en,baseline,1,correct,0,1,0,0,0,414
A14,A,A1,self_assess,post,gemini25,google/gemini-2.5-pro,en,baseline,2,correct,0,1,0,0,0,384
A14,A,A1,self_assess,post,gemini25,google/gemini-2.5-pro,en,baseline,3,correct,0,0,0,0,0,358
A14,A,A1,self_assess,post,gemini25,google/gemini-2.5-pro,th,baseline,1,correct,0,1,0,0,0,550
A14,A,A1,self_assess,post,gemini25,google/gemini-2.5-pro,th,baseline,2,correct,0,1,0,0,0,644
A14,A,A1,self_assess,post,gemini25,google/gemini-2.5-pro,th,baseline,3,correct,0,1,0,0,0,683
A14,A,A1,self_assess,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,1,correct,0,1,0,0,0,775
A14,A,A1,self_assess,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,2,correct,0,1,0,0,0,867
A14,A,A1,self_assess,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,3,correct,0,1,0,0,0,867
A14,A,A1,self_assess,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,1,correct,0,1,0,0,0,643
A14,A,A1,self_assess,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,2,correct,0,1,0,0,0,681
A14,A,A1,self_assess,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,3,correct,0,1,0,0,0,845
A14,A,A1,self_assess,post,gpt4o,gpt-4o-2024-11-20,en,baseline,1,correct,0,1,0,0,0,298
A14,A,A1,self_assess,post,gpt4o,gpt-4o-2024-11-20,en,baseline,2,correct,0,1,0,0,0,298
A14,A,A1,self_assess,post,gpt4o,gpt-4o-2024-11-20,en,baseline,3,correct,0,1,0,0,0,250
A14,A,A1,self_assess,post,gpt4o,gpt-4o-2024-11-20,th,baseline,1,correct,0,0,0,0,0,349
A14,A,A1,self_assess,post,gpt4o,gpt-4o-2024-11-20,th,baseline,2,correct,0,0,0,0,0,349
A14,A,A1,self_assess,post,gpt4o,gpt-4o-2024-11-20,th,baseline,3,correct,0,0,0,0,0,370
A14,A,A1,self_assess,post,gpt55,gpt-5.5-2026-04-23,en,baseline,1,correct,0,1,0,0,0,524
A14,A,A1,self_assess,post,gpt55,gpt-5.5-2026-04-23,en,baseline,2,correct,0,1,0,0,0,434
